InvoiceLineID,CustomerCode,TransactionID,Description,Year,Month,Day,PackageTypeID,Quantity,Sales,TotalDryItems,TotalChillerItems
311,453,10210,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,1,3,7,72,1296,2,0
312,453,10210,Tape dispenser (Blue),2018,1,3,7,60,1920,2,0
313,990,11643,"""The Gu"" red shirt XML tag t-shirt (White) XL",2018,1,3,7,36,648,3,0
314,990,11643,"""The Gu"" red shirt XML tag t-shirt (Black) M",2018,1,3,7,48,864,3,0
315,990,11643,Shipping carton (Brown) 500x310x310mm,2018,1,3,7,100,300,3,0
316,864,16411,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",2018,1,3,7,96,1728,2,0
317,864,16411,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,1,3,7,108,1944,2,0
318,473,10996,Furry gorilla with big eyes slippers (Black) S,2018,1,3,7,4,128,2,0
319,473,10996,Medium sized bubblewrap roll 20m,2018,1,3,7,50,1000,2,0
320,92,12134,"""The Gu"" red shirt XML tag t-shirt (White) S",2018,1,3,7,36,648,1,0
321,979,14902,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,1,3,7,60,1080,1,0
322,826,15212,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2018,1,3,7,120,2160,1,0
323,140,19809,Void fill 100 L bag (White) 100L,2018,1,3,7,40,520,1,0
324,68,13551,"""The Gu"" red shirt XML tag t-shirt (Black) M",2018,1,3,7,120,2160,1,0
325,939,18797,Developer joke mug - a foo walks into a bar (White),2018,1,3,7,10,130,1,0
326,844,11156,20 mm Double sided bubble wrap 20m,2018,1,3,7,90,2970,2,0
327,844,11156,Black and orange handle with care despatch tape  48mmx100m,2018,1,3,7,168,672,2,0
328,551,18583,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,1,3,7,120,2160,1,0
329,812,12262,Tape dispenser (Black),2018,1,3,7,40,1280,1,0
330,34,19254,3 kg Courier post bag (White) 300x190x95mm,2018,1,3,7,175,175,1,0
331,92,14630,Small 9mm replacement blades 9mm,2018,1,3,7,40,160,1,0
332,44,18585,Black and yellow heavy despatch tape 48mmx100m,2018,1,3,7,96,384,1,0
333,913,18451,Small 9mm replacement blades 9mm,2018,1,3,7,100,400,1,0
334,49,19890,Large  replacement blades 18mm,2018,1,3,7,60,240,1,0
335,84,12941,DBA joke mug - mind if I join you? (White),2018,1,3,7,6,78,5,0
336,84,12941,Animal with big feet slippers (Brown) XL,2018,1,3,7,10,320,5,0
337,84,12941,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,1,3,7,24,432,5,0
338,84,12941,RC toy sedan car with remote control (Blue) 1/50 scale,2018,1,3,7,7,175,5,0
339,84,12941,IT joke mug - hardware: part of the computer that can be kicked (Black),2018,1,3,7,3,39,5,0
340,427,13508,USB food flash drive - donut,2018,1,3,7,2,64,2,0
341,427,13508,Packing knife with metal insert blade (Yellow) 18mm,2018,1,3,7,45,90,2,0
342,911,15403,Bubblewrap dispenser (Blue) 1.5m,2018,1,3,7,2,480,1,0
343,484,19391,USB missile launcher (Green),2018,1,3,7,7,175,2,0
344,484,19391,DBA joke mug - you might be a DBA if (Black),2018,1,3,7,7,91,2,0
345,914,17938,Shipping carton (Brown) 457x457x457mm,2018,1,3,7,50,100,3,0
346,914,17938,"Developer joke mug - (hip, hip, array) (Black)",2018,1,3,7,7,91,3,0
347,914,17938,Furry gorilla with big eyes slippers (Black) L,2018,1,3,7,7,224,3,0
348,569,19140,IT joke mug - hardware: part of the computer that can be kicked (White),2018,1,3,7,4,52,5,0
349,569,19140,Dinosaur battery-powered slippers (Green) L,2018,1,3,7,8,256,5,0
350,569,19140,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,1,3,7,24,432,5,0
351,569,19140,USB food flash drive - shrimp cocktail,2018,1,3,7,4,128,5,0
352,569,19140,Furry gorilla with big eyes slippers (Black) XL,2018,1,3,7,5,160,5,0
353,547,16362,Dinosaur battery-powered slippers (Green) M,2018,1,3,7,2,64,1,0
354,430,18795,Developer joke mug - a foo walks into a bar (Black),2018,1,3,7,8,104,3,0
355,430,18795,Large  replacement blades 18mm,2018,1,3,7,30,120,3,0
356,430,18795,Medium sized bubblewrap roll 20m,2018,1,3,7,60,1200,3,0
357,563,16388,32 mm Anti static bubble wrap (Blue) 50m,2018,1,3,7,10,1050,1,0
358,893,18492,Developer joke mug - when your hammer is C++ (Black),2018,1,3,7,8,104,2,0
359,893,18492,Plush shark slippers (Gray) XL,2018,1,3,7,3,96,2,0
360,407,15272,USB food flash drive - hot dog,2018,1,3,7,10,320,4,0
361,407,15272,20 mm Anti static bubble wrap (Blue) 10m,2018,1,3,7,60,1740,4,0
362,407,15272,Developer joke mug - this code was generated by a tool (Black),2018,1,3,7,10,130,4,0
363,407,15272,Superhero action jacket (Blue) S,2018,1,3,7,2,50,4,0
364,160,14938,USB rocket launcher (Gray),2018,1,3,7,6,150,2,0
365,160,14938,RC toy sedan car with remote control (Blue) 1/50 scale,2018,1,3,7,8,200,2,0
366,823,13868,DBA joke mug - I will get you in order (Black),2018,1,3,7,10,130,4,0
367,823,13868,10 mm Double sided bubble wrap 10m,2018,1,3,7,40,600,4,0
368,823,13868,Shipping carton (Brown) 457x279x279mm,2018,1,3,7,250,250,4,0
369,823,13868,DBA joke mug - two types of DBAs (White),2018,1,3,7,5,65,4,0
370,585,18901,Developer joke mug - Oct 31 = Dec 25 (White),2018,1,3,7,5,65,5,0
371,585,18901,"Developer joke mug - (hip, hip, array) (White)",2018,1,3,7,5,65,5,0
372,585,18901,Ride on vintage American toy coupe (Red) 1/12 scale,2018,1,3,7,2,570,5,0
373,585,18901,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",2018,1,3,7,24,432,5,0
374,585,18901,Developer joke mug - that's a hardware problem (Black),2018,1,3,7,1,13,5,0
375,845,15236,USB food flash drive - dim sum 10 drive variety pack,2018,1,3,9,9,2160,4,0
376,845,15236,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,1,3,7,12,216,4,0
377,845,15236,Clear packaging tape 48mmx75m,2018,1,3,7,52,156,4,0
378,845,15236,Ride on vintage American toy coupe (Black) 1/12 scale,2018,1,3,7,6,1710,4,0
379,898,19782,IT joke mug - keyboard not found … press F1 to continue (Black),2018,1,3,7,6,78,2,0
380,898,19782,Packing knife with metal insert blade (Yellow) 9mm,2018,1,3,7,30,60,2,0
381,36,11134,DBA joke mug - mind if I join you? (White),2018,1,3,7,9,117,5,0
382,36,11134,Bubblewrap dispenser (Red) 1.5m,2018,1,3,7,1,240,5,0
383,36,11134,Superhero action jacket (Blue) 3XL,2018,1,3,7,7,238,5,0
384,36,11134,Dinosaur battery-powered slippers (Green) M,2018,1,3,7,9,288,5,0
385,36,11134,32 mm Anti static bubble wrap (Blue) 50m,2018,1,3,7,10,1050,5,0
386,524,10182,Developer joke mug - that's a hardware problem (White),2018,1,3,7,1,13,4,0
387,524,10182,Halloween skull mask (Gray) L,2018,1,3,7,48,864,4,0
388,524,10182,Packing knife with metal insert blade (Yellow) 9mm,2018,1,3,7,20,40,4,0
389,524,10182,Plush shark slippers (Gray) XL,2018,1,3,7,9,288,4,0
390,494,18651,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",2018,1,3,7,108,1944,4,0
391,494,18651,DBA joke mug - I will get you in order (Black),2018,1,3,7,1,13,4,0
392,494,18651,Developer joke mug - fun was unexpected at this time (Black),2018,1,3,7,3,39,4,0
393,494,18651,RC big wheel monster truck with remote control (Black) 1/50 scale,2018,1,3,7,8,360,4,0
394,921,14169,Developer joke mug - fun was unexpected at this time (White),2018,1,3,7,1,13,2,0
395,921,14169,Developer joke mug - there are 10 types of people in the world (White),2018,1,3,7,6,78,2,0
396,820,18514,USB food flash drive - banana,2018,1,3,7,5,160,2,0
397,820,18514,Clear packaging tape 48mmx75m,2018,1,3,7,130,390,2,0
398,199,18108,Shipping carton (Brown) 457x279x279mm,2018,1,3,7,250,250,5,0
399,199,18108,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,1,3,7,36,648,5,0
400,199,18108,DBA joke mug - mind if I join you? (White),2018,1,3,7,6,78,5,0
401,199,18108,Superhero action jacket (Blue) 3XL,2018,1,3,7,8,272,5,0
402,199,18108,Shipping carton (Brown) 500x310x310mm,2018,1,3,7,100,300,5,0
403,511,17328,Ride on toy sedan car (Red) 1/12 scale,2018,1,3,7,8,1840,4,0
404,511,17328,Superhero action jacket (Blue) 3XL,2018,1,3,7,5,170,4,0
405,511,17328,USB food flash drive - sushi roll,2018,1,3,7,6,192,4,0
406,511,17328,3 kg Courier post bag (White) 300x190x95mm,2018,1,3,7,25,25,4,0
407,61,13949,USB food flash drive - shrimp cocktail,2018,1,3,7,9,288,3,0
408,61,13949,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,1,3,7,12,216,3,0
409,61,13949,DBA joke mug - I will get you in order (Black),2018,1,3,7,8,104,3,0
410,919,12727,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,1,3,7,5,65,5,0
411,919,12727,Animal with big feet slippers (Brown) XL,2018,1,3,7,6,192,5,0
412,919,12727,Superhero action jacket (Blue) 5XL,2018,1,3,7,9,306,5,0
413,919,12727,Black and orange handle with care despatch tape  48mmx100m,2018,1,3,7,120,480,5,0
414,919,12727,Developer joke mug - that's a hardware problem (White),2018,1,3,7,6,78,5,0
415,56,17486,32 mm Anti static bubble wrap (Blue) 20m,2018,1,3,7,90,4320,2,0
416,56,17486,Superhero action jacket (Blue) XXS,2018,1,3,7,5,125,2,0
417,968,13783,USB missile launcher (Green),2018,1,3,7,6,150,4,0
418,968,13783,Void fill 100 L bag (White) 100L,2018,1,3,7,30,390,4,0
419,968,13783,RC vintage American toy coupe with remote control (Black) 1/50 scale,2018,1,3,7,2,60,4,0
420,968,13783,Animal with big feet slippers (Brown) L,2018,1,3,7,4,128,4,0
421,447,15165,Plush shark slippers (Gray) S,2018,1,3,7,8,256,4,0
422,447,15165,Furry gorilla with big eyes slippers (Black) S,2018,1,3,7,1,32,4,0
423,447,15165,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,1,3,7,48,864,4,0
424,447,15165,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",2018,1,3,7,108,1944,4,0
425,875,17627,Furry gorilla with big eyes slippers (Black) S,2018,1,3,7,9,288,4,0
426,875,17627,Ride on toy sedan car (Yellow) 1/12 scale,2018,1,3,7,5,1150,4,0
427,875,17627,Ride on vintage American toy coupe (Black) 1/12 scale,2018,1,3,7,1,285,4,0
428,875,17627,Superhero action jacket (Blue) XXL,2018,1,3,7,2,60,4,0
429,153,13215,20 mm Anti static bubble wrap (Blue) 50m,2018,1,3,7,80,8160,2,0
430,153,13215,Superhero action jacket (Blue) 5XL,2018,1,3,7,5,170,2,0
431,489,18992,Developer joke mug - Oct 31 = Dec 25 (White),2018,1,3,7,2,26,3,0
432,489,18992,Shipping carton (Brown) 229x229x229mm,2018,1,3,7,25,25,3,0
433,489,18992,Superhero action jacket (Blue) M,2018,1,3,7,2,60,3,0
434,450,10815,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,1,3,7,6,78,2,0
435,450,10815,Clear packaging tape 48mmx75m,2018,1,3,7,260,780,2,0
436,833,17466,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,1,3,7,24,432,2,0
437,833,17466,Ride on toy sedan car (Green) 1/12 scale,2018,1,3,7,7,1610,2,0
438,972,12153,Developer joke mug - there are 10 types of people in the world (White),2018,1,3,7,3,39,3,0
439,972,12153,Superhero action jacket (Blue) S,2018,1,3,7,1,25,3,0
440,972,12153,Permanent marker blue 5mm nib (Blue) 5mm,2018,1,3,7,24,72,3,0
441,131,16275,Alien officer hoodie (Black) 4XL,2018,1,3,7,5,175,1,0
442,989,10695,Black and orange this way up despatch tape 48mmx75m,2018,1,3,7,240,960,5,0
443,989,10695,Medium sized bubblewrap roll 20m,2018,1,3,7,80,1600,5,0
444,989,10695,Plush shark slippers (Gray) M,2018,1,3,7,3,96,5,0
445,989,10695,Halloween zombie mask (Light Brown) S,2018,1,3,7,48,864,5,0
446,989,10695,Air cushion film 200mmx100mm 325m,2018,1,3,7,3,261,5,0
447,421,14744,10 mm Anti static bubble wrap (Blue) 10m,2018,1,3,7,50,1300,2,0
448,421,14744,Small 9mm replacement blades 9mm,2018,1,3,7,40,160,2,0
449,896,12253,Ride on vintage American toy coupe (Red) 1/12 scale,2018,1,3,7,7,1995,3,0
450,896,12253,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2018,1,3,7,48,864,3,0
451,896,12253,Halloween skull mask (Gray) M,2018,1,3,7,108,1944,3,0
452,878,13328,Developer joke mug - there are 10 types of people in the world (Black),2018,1,3,7,5,65,4,0
453,878,13328,Furry gorilla with big eyes slippers (Black) S,2018,1,3,7,9,288,4,0
454,878,13328,DBA joke mug - I will get you in order (White),2018,1,3,7,1,13,4,0
455,878,13328,Developer joke mug - Oct 31 = Dec 25 (White),2018,1,3,7,4,52,4,0
456,125,18450,USB food flash drive - hamburger,2018,1,3,7,6,192,4,0
457,125,18450,Alien officer hoodie (Black) XXL,2018,1,3,7,1,35,4,0
458,125,18450,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,1,3,7,108,1944,4,0
459,125,18450,Developer joke mug - this code was generated by a tool (White),2018,1,3,7,6,78,4,0
460,82,12232,Shipping carton (Brown) 229x229x229mm,2018,1,3,7,25,25,2,0
461,82,12232,Developer joke mug - a foo walks into a bar (White),2018,1,3,7,1,13,2,0
462,554,19473,Small sized bubblewrap roll 10m,2018,1,3,7,20,100,4,0
463,554,19473,Furry gorilla with big eyes slippers (Black) L,2018,1,3,7,2,64,4,0
464,554,19473,Ride on big wheel monster truck (Black) 1/12 scale,2018,1,3,7,1,345,4,0
465,554,19473,Office cube periscope (Black),2018,1,3,7,30,570,4,0
466,27,14441,RC toy sedan car with remote control (Red) 1/50 scale,2018,1,3,7,4,100,2,0
467,27,14441,Developer joke mug - old C developers never die (White),2018,1,3,7,6,78,2,0
468,14,19357,32 mm Double sided bubble wrap 50m,2018,1,3,7,70,7840,3,0
469,14,19357,Medium sized bubblewrap roll 20m,2018,1,3,7,20,400,3,0
470,14,19357,Ogre battery-powered slippers (Green) S,2018,1,3,7,1,32,3,0
471,464,19208,"""The Gu"" red shirt XML tag t-shirt (White) XS",2018,1,3,7,84,1512,3,0
472,464,19208,Shipping carton (Brown) 356x356x279mm,2018,1,3,7,75,150,3,0
473,464,19208,Ride on toy sedan car (Black) 1/12 scale,2018,1,3,7,5,1150,3,0
474,30,14194,Developer joke mug - old C developers never die (White),2018,1,3,7,4,52,2,0
475,30,14194,Ogre battery-powered slippers (Green) M,2018,1,3,7,7,224,2,0
476,456,14468,Developer joke mug - old C developers never die (White),2018,1,3,7,10,130,3,0
477,456,14468,Superhero action jacket (Blue) 5XL,2018,1,3,7,4,136,3,0
478,456,14468,Black and orange this way up despatch tape  48mmx100m,2018,1,3,7,120,480,3,0
479,983,16930,Air cushion film 200mmx100mm 325m,2018,1,3,7,9,783,3,0
480,983,16930,Furry gorilla with big eyes slippers (Black) L,2018,1,3,7,5,160,3,0
481,983,16930,IT joke mug - keyboard not found … press F1 to continue (Black),2018,1,3,7,9,117,3,0
482,521,14270,RC toy sedan car with remote control (Yellow) 1/50 scale,2018,1,3,7,1,25,5,0
483,521,14270,Furry animal socks (Pink) S,2018,1,3,10,84,420,5,0
484,521,14270,"""The Gu"" red shirt XML tag t-shirt (Black) L",2018,1,3,7,120,2160,5,0
485,521,14270,RC big wheel monster truck with remote control (Black) 1/50 scale,2018,1,3,7,6,270,5,0
486,521,14270,Black and orange handle with care despatch tape  48mmx100m,2018,1,3,7,96,384,5,0
487,930,13096,10 mm Anti static bubble wrap (Blue) 50m,2018,1,3,7,80,7920,2,0
488,930,13096,Alien officer hoodie (Black) 4XL,2018,1,3,7,10,350,2,0
489,442,19458,USB food flash drive - hamburger,2018,1,3,7,2,64,1,0
490,523,13731,Shipping carton (Brown) 457x279x279mm,2018,1,3,7,150,150,5,0
491,523,13731,IT joke mug - keyboard not found … press F1 to continue (Black),2018,1,3,7,9,117,5,0
492,523,13731,Black and orange handle with care despatch tape  48mmx75m,2018,1,3,7,120,480,5,0
493,523,13731,DBA joke mug - you might be a DBA if (White),2018,1,3,7,1,13,5,0
494,523,13731,Ogre battery-powered slippers (Green) M,2018,1,3,7,10,320,5,0
495,484,14609,Ride on toy sedan car (Yellow) 1/12 scale,2018,1,3,7,7,1610,3,0
496,484,14609,Superhero action jacket (Blue) 4XL,2018,1,3,7,9,306,3,0
497,484,14609,USB food flash drive - dim sum 10 drive variety pack,2018,1,3,9,1,240,3,0
498,488,17253,Developer joke mug - that's a hardware problem (Black),2018,1,3,7,10,130,2,0
499,488,17253,Dinosaur battery-powered slippers (Green) S,2018,1,3,7,10,320,2,0
500,555,13190,Furry gorilla with big eyes slippers (Black) L,2018,1,3,7,5,160,4,0
501,555,13190,Black and orange fragile despatch tape 48mmx75m,2018,1,3,7,180,720,4,0
502,555,13190,Dinosaur battery-powered slippers (Green) L,2018,1,3,7,1,32,4,0
503,555,13190,Tape dispenser (Black),2018,1,3,7,30,960,4,0
504,886,16905,Superhero action jacket (Blue) XS,2018,1,3,7,2,50,5,0
505,886,16905,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,1,3,7,36,648,5,0
506,886,16905,DBA joke mug - you might be a DBA if (White),2018,1,3,7,1,13,5,0
507,886,16905,20 mm Anti static bubble wrap (Blue) 50m,2018,1,3,7,20,2040,5,0
508,886,16905,Permanent marker black 5mm nib (Black) 5mm,2018,1,3,7,60,180,5,0
509,947,17206,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,1,3,7,108,1944,3,0
510,947,17206,RC toy sedan car with remote control (Green) 1/50 scale,2018,1,3,7,4,100,3,0
511,947,17206,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2018,1,3,7,12,216,3,0
512,911,15403,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",2018,1,4,7,60,1080,1,0
513,914,17938,USB food flash drive - chocolate bar,2018,1,4,7,8,256,1,0
514,547,16362,Shipping carton (Brown) 413x285x187mm,2018,1,4,7,75,75,1,0
515,563,16388,Express post box 5kg (White) 350x280x130mm,2018,1,4,7,200,200,1,0
516,893,18492,Large sized bubblewrap roll 50m,2018,1,4,7,80,1920,1,0
517,407,15272,Large sized bubblewrap roll 50m,2018,1,4,7,90,2160,1,0
518,160,14938,20 mm Double sided bubble wrap 10m,2018,1,4,7,40,720,2,0
519,160,14938,Large sized bubblewrap roll 50m,2018,1,4,7,50,1200,2,0
520,845,15236,32 mm Anti static bubble wrap (Blue) 50m,2018,1,4,7,50,5250,1,0
521,898,19782,Bubblewrap dispenser (Blue) 1.5m,2018,1,4,7,7,1680,1,0
522,524,10182,Bubblewrap dispenser (Red) 1.5m,2018,1,4,7,10,2400,1,0
523,511,17328,Furry animal socks (Pink) M,2018,1,4,10,24,120,1,0
524,61,13949,Express post box 5kg (White) 350x280x130mm,2018,1,4,7,200,200,1,0
525,447,15165,Small sized bubblewrap roll 10m,2018,1,4,7,90,450,1,0
526,875,17627,Clear packaging tape 48mmx100m,2018,1,4,7,60,240,1,0
527,153,13215,Dinosaur battery-powered slippers (Green) L,2018,1,4,7,7,224,2,0
528,153,13215,Tape dispenser (Black),2018,1,4,7,90,2880,2,0
529,972,12153,Clear packaging tape 48mmx75m,2018,1,4,7,130,390,1,0
530,131,16275,Shipping carton (Brown) 356x356x279mm,2018,1,4,7,100,200,2,0
531,131,16275,20 mm Anti static bubble wrap (Blue) 20m,2018,1,4,7,40,1800,2,0
532,421,14744,Express post box 5kg (White) 350x280x130mm,2018,1,4,7,150,150,1,0
533,896,12253,Bubblewrap dispenser (Red) 1.5m,2018,1,4,7,5,1200,1,0
534,30,14194,USB food flash drive - sushi roll,2018,1,4,7,2,64,1,0
535,456,14468,Halloween zombie mask (Light Brown) M,2018,1,4,7,96,1728,1,0
536,930,13096,Shipping carton (Brown) 356x356x279mm,2018,1,4,7,200,400,3,0
537,930,13096,Red and white urgent despatch tape 48mmx75m,2018,1,4,7,144,576,3,0
538,930,13096,USB food flash drive - sushi roll,2018,1,4,7,3,96,3,0
539,442,19458,USB food flash drive - chocolate bar,2018,1,4,7,8,256,2,0
540,442,19458,Shipping carton (Brown) 229x229x229mm,2018,1,4,7,125,125,2,0
541,484,14609,Bubblewrap dispenser (Red) 1.5m,2018,1,4,7,6,1440,2,0
542,484,14609,Shipping carton (Brown) 356x356x279mm,2018,1,4,7,50,100,2,0
543,947,17206,Void fill 200 L bag (White) 200L,2018,1,4,7,80,2000,1,0
544,130,10944,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",2018,1,4,7,12,216,4,0
545,130,10944,Superhero action jacket (Blue) XXL,2018,1,4,7,9,270,4,0
546,130,10944,Furry gorilla with big eyes slippers (Black) L,2018,1,4,7,4,128,4,0
547,130,10944,Pack of 12 action figures (male),2018,1,4,9,2,32,4,0
548,425,12886,10 mm Double sided bubble wrap 10m,2018,1,4,7,100,1500,4,0
549,425,12886,32 mm Anti static bubble wrap (Blue) 10m,2018,1,4,7,80,2560,4,0
550,425,12886,Red and white urgent  heavy despatch tape  48mmx100m,2018,1,4,7,216,864,4,0
551,425,12886,Ride on big wheel monster truck (Black) 1/12 scale,2018,1,4,7,3,1035,4,0
552,196,10492,DBA joke mug - mind if I join you? (White),2018,1,4,7,7,91,3,0
553,196,10492,RC toy sedan car with remote control (Green) 1/50 scale,2018,1,4,7,6,150,3,0
554,196,10492,USB rocket launcher (Gray),2018,1,4,7,4,100,3,0
555,576,15748,Plush shark slippers (Gray) L,2018,1,4,7,8,256,3,0
556,576,15748,Large  replacement blades 18mm,2018,1,4,7,70,280,3,0
557,576,15748,IT joke mug - keyboard not found … press F1 to continue (Black),2018,1,4,7,7,91,3,0
